2026-04-08 22:41:18,643 DEBUG    asyncio  Using selector: EpollSelector
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRE-TO/2026-04-06/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:26,442 WARNING  djen_backup.backfill  {'tribunal': 'TRE-TO', 'date': '2026-04-06', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:26.442306Z'}
2026-04-08 22:44:26,443 WARNING  djen_backup.backfill  {'tribunal': 'TRE-TO', 'year': 2026, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:44:26.443684Z'}
2026-04-08 22:44:26,824 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-trf1-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:44:26,827 INFO     djen_backup.backfill  {'tribunal': 'TRF1', 'year': 2026, 'gaps': 3, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:44:26.827178Z'}
2026-04-08 22:44:26,877 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-05/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:26,879 ERROR    djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-05', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:26.879364Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-05/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-05/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:26,952 WARNING  djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-05', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:26.952235Z'}
2026-04-08 22:44:27,001 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-02/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:27,003 ERROR    djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-02', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:27.003058Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-02/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-02/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:27,078 WARNING  djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-02', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:27.078294Z'}
2026-04-08 22:44:27,128 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-01/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:27,130 ERROR    djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-01', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:27.130187Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-01/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF1/2026-01-01/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:27,220 WARNING  djen_backup.backfill  {'tribunal': 'TRF1', 'date': '2026-01-01', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:27.220245Z'}
2026-04-08 22:44:27,221 WARNING  djen_backup.backfill  {'tribunal': 'TRF1', 'year': 2026, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:44:27.221135Z'}
2026-04-08 22:44:27,580 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-trf2-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:44:27,582 INFO     djen_backup.backfill  {'tribunal': 'TRF2', 'year': 2026, 'gaps': 35, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:44:27.582075Z'}
2026-04-08 22:44:27,632 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-03/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:27,634 ERROR    djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-03', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:27.634460Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-03/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-03/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:27,705 WARNING  djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-03', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:27.705468Z'}
2026-04-08 22:44:27,754 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-02/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:27,756 ERROR    djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-02', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:27.756179Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-02/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-02/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:27,928 WARNING  djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-02', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:27.928329Z'}
2026-04-08 22:44:27,978 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-01/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:27,979 ERROR    djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-01', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:27.979684Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-01/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF2/2026-04-01/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:28,054 WARNING  djen_backup.backfill  {'tribunal': 'TRF2', 'date': '2026-04-01', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:28.054972Z'}
2026-04-08 22:44:28,056 WARNING  djen_backup.backfill  {'tribunal': 'TRF2', 'year': 2026, 'reason': '3 consecutive errors', 'event': 'backfill_tribunal_skipped', 'level': 'warning', 'timestamp': '2026-04-09T02:44:28.056726Z'}
2026-04-08 22:44:28,290 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-trf3-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:44:28,663 INFO     httpx  HTTP Request: GET https://archive.org/metadata/djen-trf4-2026/files "HTTP/1.1 200 OK"
2026-04-08 22:44:28,665 INFO     djen_backup.backfill  {'tribunal': 'TRF4', 'year': 2026, 'gaps': 35, 'event': 'backfill_tribunal_year', 'level': 'info', 'timestamp': '2026-04-09T02:44:28.665686Z'}
2026-04-08 22:44:28,714 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF4/2026-04-03/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:28,716 ERROR    djen_backup.backfill  {'tribunal': 'TRF4', 'date': '2026-04-03', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:28.716212Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF4/2026-04-03/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
Traceback (most recent call last):
  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date
    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url
    resp.raise_for_status()
  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status
    raise HTTPStatusError(message, request=request, response=self)
httpx.HTTPStatusError: Client error '403 Forbidden' for url 'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF4/2026-04-03/D'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403
2026-04-08 22:44:28,796 WARNING  djen_backup.backfill  {'tribunal': 'TRF4', 'date': '2026-04-03', 'event': 'backfill_item_error', 'level': 'warning', 'timestamp': '2026-04-09T02:44:28.796139Z'}
2026-04-08 22:44:28,845 INFO     httpx  HTTP Request: GET https://comunicaapi.pje.jus.br/api/v1/caderno/TRF4/2026-04-02/D "HTTP/1.1 403 Forbidden"
2026-04-08 22:44:28,847 ERROR    djen_backup.backfill  {'tribunal': 'TRF4', 'date': '2026-04-02', 'event': 'backfill_download_error', 'level': 'error', 'timestamp': '2026-04-09T02:44:28.847097Z', 'exception': 'Traceback (most recent call last):\n  File "/home/franklin/workspace/causaganha/src/djen_backup/backfill.py", line 557, in backfill_process_date\n    zip_url = await get_caderno_url(client, config.djen_proxy_url, tribunal, d)\n              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File "/home/franklin/workspace/causaganha/src/djen_backup/djen.py", line 77, in get_caderno_url\n    resp.raise_for_status()\n  File "/home/franklin/workspace/causaganha/.venv/lib/python3.12/site-packages/httpx/_models.py", line 829, in raise_for_status\n    raise HTTPStatusError(message, request=request, response=self)\nhttpx.HTTPStatusError: Client error \'403 Forbidden\' for url \'https://comunicaapi.pje.jus.br/api/v1/caderno/TRF4/2026-04-02/D\'\nFor more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/403'}
